"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"1105",1105,1105,2022-08-14,"16:08",1999,47,9,81,56,"acSHUAlly, voting is the highest form of avant-garde nihilist performative meme art",49,31,0,1938,1105,FALSE,"Sunday"
"1106",1106,1106,2022-08-14,"22:08",2565,34,9,138,44,"",79,59,1,2477,1106,FALSE,"Sunday"
"1107",1107,1107,2022-08-15,"09:08",3604,93,19,284,115,"You will get these hands my friend",162,122,3,3504,1107,FALSE,"Monday"
"1108",1108,1108,2022-08-16,"10:08",2595,67,10,279,80,"",174,105,3,2454,1108,FALSE,"Tuesday"
"1109",1109,1109,2022-08-16,"11:08",1525,18,1,67,19,"",67,NA,0,1456,1109,FALSE,"Tuesday"
"1110",1110,1110,2022-08-16,"16:08",1725,26,5,172,31,"",24,148,0,1637,1110,FALSE,"Tuesday"
"1111",1111,1111,2022-08-16,"20:08",1862,35,9,142,46,"",53,89,2,1723,1111,FALSE,"Tuesday"
"1112",1112,1112,2022-08-16,"21:08",6655,77,27,278,105,"Sorry for the textwall. Source is Madness and Civilization, pp. 22-23.",81,197,1,6610,1112,FALSE,"Tuesday"
"1113",1113,1113,2022-08-17,"10:08",4237,178,26,708,213,"Found in the Archives",294,414,9,4090,1113,FALSE,"Wednesday"
"1114",1114,1114,2022-08-17,"13:08",136221,3701,538,20879,4962,"Alexa, play the faculty-scaring philosophy. OC",11843,9036,723,130003,1114,TRUE,"Wednesday"
"1115",1115,1115,2022-08-18,"13:08",1657,28,3,100,31,"",36,64,0,1580,1115,FALSE,"Thursday"
"1116",1116,1116,2022-08-18,"16:08",2928,107,19,482,129,"",147,335,3,2734,1116,FALSE,"Thursday"
"1117",1117,1117,2022-08-19,"20:08",1883,23,3,105,26,"",49,56,0,1799,1117,FALSE,"Friday"
"1118",1118,1118,2022-08-20,"21:08",2128,19,2,98,21,"",38,60,0,2063,1118,FALSE,"Saturday"
"1119",1119,1119,2022-08-22,"07:08",3796,137,21,357,168,"",184,173,10,3630,1119,FALSE,"Monday"
"1120",1120,1120,2022-08-22,"09:08",3303,38,3,496,47,"",228,267,6,3250,1120,FALSE,"Monday"
"1121",1121,1121,2022-08-23,"11:08",1249,16,1,65,17,"",42,23,0,1200,1121,FALSE,"Tuesday"
"1122",1122,1122,2022-08-24,"14:08",2005,43,8,216,59,"Oh look three different pictures of me",101,115,8,1910,1122,FALSE,"Wednesday"
"1123",1123,1123,2022-08-24,"17:08",2569,70,13,117,84,"",65,52,1,2504,1123,FALSE,"Wednesday"
"1124",1124,1124,2022-08-25,"05:08",2044,24,5,100,29,"Lacan?",53,47,0,1985,1124,FALSE,"Thursday"
"1125",1125,1125,2022-08-25,"22:08",3384,45,4,952,57,"I'm still bitter about this. There is an alternate timeline where the zombie fad ended with an actually good adaptation of this book and is maybe remembered somewhat fondly. Instead it ended with a truly mediocre adaptation of the Walking Dead comics and is a joke of a genre.",393,559,8,3279,1125,TRUE,"Thursday"
"1126",1126,1126,2022-08-26,"11:08",1951,30,3,83,33,"",28,55,0,1890,1126,FALSE,"Friday"
"1127",1127,1127,2022-08-27,"14:08",2536,46,7,319,55,"",174,145,2,2414,1127,FALSE,"Saturday"
"1128",1128,1128,2022-08-28,"14:08",3076,67,11,1000,82,"Damn straight. Other admins need not comment.",282,717,4,2980,1128,FALSE,"Sunday"
"1129",1129,1129,2022-08-30,"08:08",4298,180,21,619,206,"",329,290,5,4188,1129,FALSE,"Tuesday"
"1130",1130,1130,2022-08-30,"12:08",2332,46,4,140,51,"",69,71,1,2304,1130,FALSE,"Tuesday"
"1131",1131,1131,2022-08-30,"12:08",2320,59,12,158,72,"",96,62,1,2282,1131,FALSE,"Tuesday"
"1132",1132,1132,2022-08-30,"18:08",1736,45,9,55,55,"Was with my grandma and she asked me ""Have you heard of Gen Z? What's that?"" 
I didn't really know what to say.",25,30,1,1704,1132,FALSE,"Tuesday"
"1133",1133,1133,2022-08-31,"12:08",2036,21,4,75,25,"",33,42,0,1948,1133,FALSE,"Wednesday"
"1134",1134,1134,2022-08-31,"13:08",2013,34,2,146,37,"How do you do fellow KINGS?",86,60,1,1956,1134,FALSE,"Wednesday"
"1135",1135,1135,2022-08-31,"18:08",4087,125,14,208,149,"Anti philosophy philosopher gang rise up",135,73,10,3907,1135,FALSE,"Wednesday"
"1136",1136,1136,2022-09-01,"17:09",2575,44,9,166,54,"",83,83,1,2556,1136,FALSE,"Thursday"
"1137",1137,1137,2022-09-01,"18:09",1045,14,2,15,16,"Guys, I think I'm feeling Jews Ents. 😥",12,3,0,990,1137,FALSE,"Thursday"
"1138",1138,1138,2022-09-02,"09:09",4836,186,22,910,226,"",447,463,18,4674,1138,FALSE,"Friday"
"1139",1139,1139,2022-09-02,"12:09",1476,25,4,60,35,"OC. Enjoy responsibly",33,27,6,1400,1139,TRUE,"Friday"
"1140",1140,1140,2022-09-02,"14:09",2696,109,30,247,139,"",126,117,0,2570,1140,FALSE,"Friday"
"1141",1141,1141,2022-09-03,"06:09",1469,44,7,103,54,"M(O)re La(C)an memes",78,25,3,1412,1141,TRUE,"Saturday"
"1142",1142,1142,2022-09-03,"20:09",1946,36,2,117,42,"Uncle Ted, known among mathematicians for his work on so called ""Kazynski Convergence,"" 
O.C.",85,32,4,1907,1142,TRUE,"Saturday"
"1143",1143,1143,2022-09-04,"06:09",2498,13,0,497,21,"I was in the middle of taking a screenshot to make into a meme when this ad popped up and the meme literally made itself.
The 20-second flashbacks in Shadow of Mordor were literally a better adaptation than this.
OC",184,313,8,2344,1143,TRUE,"Sunday"
"1144",1144,1144,2022-09-04,"09:09",1365,39,5,60,45,"",60,NA,1,1314,1144,FALSE,"Sunday"
"1145",1145,1145,2022-09-04,"10:09",1797,12,0,65,13,"",29,32,1,1744,1145,FALSE,"Sunday"
"1146",1146,1146,2022-09-05,"05:09",2164,55,13,72,69,"OC",25,47,1,2085,1146,TRUE,"Monday"
"1147",1147,1147,2022-09-06,"18:09",2725,68,6,144,76,"Here's one for all you mathbros",77,67,2,2645,1147,FALSE,"Tuesday"
"1148",1148,1148,2022-09-07,"05:09",2406,53,9,58,62,"OC",25,33,0,2376,1148,TRUE,"Wednesday"
"1149",1149,1149,2022-09-07,"09:09",1967,33,5,59,38,"",59,NA,0,1860,1149,FALSE,"Wednesday"
"1150",1150,1150,2022-09-08,"12:09",13314,485,133,857,639,"",451,406,21,12465,1150,FALSE,"Thursday"
"1151",1151,1151,2022-09-09,"05:09",3531,41,6,1127,47,"OC",126,1001,0,3329,1151,TRUE,"Friday"
"1152",1152,1152,2022-09-09,"17:09",2685,87,18,85,105,"Jk jk... Unless?",20,65,0,2507,1152,FALSE,"Friday"
"1153",1153,1153,2022-09-10,"08:09",1797,24,2,60,26,"",18,42,0,1744,1153,FALSE,"Saturday"
"1154",1154,1154,2022-09-10,"11:09",3169,85,13,230,101,"",135,95,3,3041,1154,FALSE,"Saturday"
"1155",1155,1155,2022-09-10,"19:09",2659,51,11,205,65,"",77,125,3,2584,1155,FALSE,"Saturday"
"1156",1156,1156,2022-09-11,"07:09",4514,135,16,630,160,"""Do the reading? No bro, I just think like, deep thoughts all the time instead""",231,399,9,4332,1156,FALSE,"Sunday"
"1157",1157,1157,2022-09-11,"09:09",3876,38,8,897,48,"",176,721,2,3764,1157,FALSE,"Sunday"
"1158",1158,1158,2022-09-12,"08:09",3196,144,24,301,170,"No context O.C",163,138,2,3028,1158,TRUE,"Monday"
"1159",1159,1159,2022-09-12,"13:09",6587,253,42,666,328,"",277,389,33,6587,1159,FALSE,"Monday"
"1160",1160,1160,2022-09-13,"12:09",2536,47,16,164,63,"",63,101,0,2450,1160,FALSE,"Tuesday"
"1161",1161,1161,2022-09-14,"17:09",3762,139,15,453,157,"",290,163,3,3762,1161,FALSE,"Wednesday"
"1162",1162,1162,2022-09-17,"13:09",1371,21,2,68,23,"",43,25,0,1366,1162,FALSE,"Saturday"
"1163",1163,1163,2022-09-19,"13:09",4120,94,12,593,111,"",354,239,5,4075,1163,FALSE,"Monday"
"1164",1164,1164,2022-09-19,"14:09",1613,48,16,57,65,"New Semester Got me like..",21,36,1,1552,1164,FALSE,"Monday"
"1165",1165,1165,2022-09-19,"19:09",2517,81,8,173,96,"",83,90,7,2389,1165,FALSE,"Monday"
"1166",1166,1166,2022-09-20,"05:09",1078,32,5,30,37,"",7,23,0,1023,1166,FALSE,"Tuesday"
"1167",1167,1167,2022-09-20,"15:09",2043,29,3,108,32,"",42,66,0,1995,1167,FALSE,"Tuesday"
"1168",1168,1168,2022-09-21,"15:09",3047,55,15,370,73,"",105,265,3,2963,1168,FALSE,"Wednesday"
"1169",1169,1169,2022-09-22,"11:09",2598,51,4,234,55,"",69,165,0,2497,1169,FALSE,"Thursday"
"1170",1170,1170,2022-09-22,"11:09",1454,12,2,60,14,"Very nice colorization",16,44,0,1382,1170,FALSE,"Thursday"
"1171",1171,1171,2022-09-23,"16:09",2268,38,6,444,44,"",79,365,0,2255,1171,FALSE,"Friday"
"1172",1172,1172,2022-09-24,"15:09",1672,23,3,161,27,"",58,103,1,1615,1172,FALSE,"Saturday"
"1173",1173,1173,2022-09-25,"15:09",2082,40,3,117,44,"",55,62,1,2046,1173,FALSE,"Sunday"
"1174",1174,1174,2022-09-26,"15:09",4903,175,24,1513,204,"",319,1194,5,4891,1174,FALSE,"Monday"
"1175",1175,1175,2022-09-27,"15:09",1400,14,0,73,14,"",49,24,0,1358,1175,FALSE,"Tuesday"
"1176",1176,1176,2022-09-28,"13:09",1742,35,5,92,42,"",44,48,2,1732,1176,FALSE,"Wednesday"
"1177",1177,1177,2022-09-28,"14:09",1936,65,9,87,81,"I will not elaborate.",47,40,7,1818,1177,FALSE,"Wednesday"
"1178",1178,1178,2022-09-28,"20:09",3671,120,30,322,152,"",173,149,2,3595,1178,FALSE,"Wednesday"
"1179",1179,1179,2022-09-29,"07:09",833,3,1,24,5,"POV you are an individual with anxious attachment doing a theory of mind Test",14,10,1,791,1179,FALSE,"Thursday"
"1180",1180,1180,2022-09-29,"08:09",1324,39,4,55,44,"",39,16,1,1307,1180,FALSE,"Thursday"
"1181",1181,1181,2022-09-29,"10:09",2573,36,6,201,42,"",93,108,0,2573,1181,FALSE,"Thursday"
"1182",1182,1182,2022-09-29,"19:09",25394,772,251,6085,1060,"",987,5098,37,25120,1182,FALSE,"Thursday"
"1183",1183,1183,2022-09-30,"12:09",2937,62,6,227,69,"",107,120,1,2871,1183,FALSE,"Friday"
"1184",1184,1184,2022-09-30,"16:09",1003,16,3,21,19,"Recently, some Japanese engineers decided to try putting googly eyes on self driving cars to see if it improved the way that they interacted with people.

An unintentional side-effect, the cars look anxious AF.",5,16,0,977,1184,FALSE,"Friday"
"1185",1185,1185,2022-09-30,"18:09",1334,19,8,50,28,"",25,25,1,1320,1185,FALSE,"Friday"
"1186",1186,1186,2022-07-17,"15:07",1227,34,5,79,42,"",52,27,3,1148,1186,FALSE,"Sunday"
"1187",1187,1187,2022-07-01,"11:07",3229,116,13,208,141,"Ethics minors seething",189,19,12,2976,1187,FALSE,"Friday"
"1188",1188,1188,2022-07-01,"16:07",1404,17,5,49,28,"Master Chief's romantic attachment to Cortana is both Oedipal- because she was made to look like his surrogate mother, and incestuous, because Cortana is herself the 'Daughter' of Master Chief's 'Mother', and thus his sister.",49,NA,6,1341,1188,FALSE,"Friday"
"1189",1189,1189,2022-07-02,"18:07",2661,101,24,143,127,"",88,55,2,2577,1189,FALSE,"Saturday"
"1190",1190,1190,2022-07-03,"16:07",1182,26,4,41,30,"",29,12,0,1127,1190,FALSE,"Sunday"
"1191",1191,1191,2022-07-03,"20:07",1639,33,6,82,39,"",38,44,0,1547,1191,FALSE,"Sunday"
"1192",1192,1192,2022-07-04,"19:07",2320,15,3,290,20,"Funk Valhalla",97,193,2,2193,1192,FALSE,"Monday"
"1193",1193,1193,2022-07-04,"19:07",1526,18,1,115,20,"",78,37,1,1468,1193,FALSE,"Monday"
"1194",1194,1194,2022-07-05,"07:07",1346,14,1,82,15,"",33,49,0,1318,1194,FALSE,"Tuesday"
"1195",1195,1195,2022-07-05,"14:07",1937,115,21,181,153,"",111,NA,17,1801,1195,FALSE,"Tuesday"
"1196",1196,1196,2022-07-05,"15:07",682,11,0,65,12,"",65,NA,1,645,1196,FALSE,"Tuesday"
"1197",1197,1197,2022-07-06,"15:07",1630,45,6,118,52,"No, it's the Gemeinsamesdasein Spot, a metaphysical concept described in German philosophy, like Heidegger.",118,NA,1,1512,1197,FALSE,"Wednesday"
"1198",1198,1198,2022-07-06,"17:07",2393,41,11,148,53,"They can't keep getting away with it",124,24,1,2285,1198,FALSE,"Wednesday"
"1199",1199,1199,2022-07-06,"23:07",1146,13,1,46,18,"'luv meat
'luv dairy
'ate vegetables

Simple as",35,11,4,1074,1199,FALSE,"Wednesday"
"1200",1200,1200,2022-07-07,"09:07",930,26,8,85,34,"",52,32,0,873,1200,FALSE,"Thursday"
"1201",1201,1201,2022-07-07,"10:07",1257,42,8,54,50,"",31,23,0,1189,1201,FALSE,"Thursday"
"1202",1202,1202,2022-07-08,"11:07",3267,171,20,222,200,"Here at Philosophical Gym Bro, we are both",185,37,9,3197,1202,FALSE,"Friday"
"1203",1203,1203,2022-07-08,"17:07",1871,46,5,62,51,"",35,27,0,1746,1203,FALSE,"Friday"
"1204",1204,1204,2022-07-08,"22:07",996,9,1,26,10,"",17,9,0,936,1204,FALSE,"Friday"
"1205",1205,1205,2022-07-09,"09:07",2166,44,8,125,52,"",84,41,0,2085,1205,FALSE,"Saturday"
"1206",1206,1206,2022-07-09,"09:07",2022,25,3,126,34,"",105,21,6,1923,1206,FALSE,"Saturday"
"1207",1207,1207,2022-07-10,"11:07",2126,54,5,110,62,"Uhh based",87,23,3,2022,1207,FALSE,"Sunday"
"1208",1208,1208,2022-07-11,"14:07",1879,52,12,87,64,"",46,41,0,1799,1208,FALSE,"Monday"
"1209",1209,1209,2022-07-11,"22:07",1245,14,0,51,14,"",31,20,0,1155,1209,FALSE,"Monday"
"1210",1210,1210,2022-07-12,"22:07",1158,6,4,31,10,"",18,13,0,1086,1210,FALSE,"Tuesday"
"1211",1211,1211,2022-07-12,"23:07",3341,214,39,341,259,"",256,85,6,3187,1211,FALSE,"Tuesday"
"1212",1212,1212,2022-07-13,"08:07",2522,123,14,261,139,"",134,127,2,2405,1212,FALSE,"Wednesday"
"1213",1213,1213,2022-07-14,"22:07",2703,66,21,147,88,"",107,40,1,2535,1213,FALSE,"Thursday"
"1214",1214,1214,2022-07-16,"11:07",2047,39,14,82,53,"Reposting this classic",38,44,0,1946,1214,FALSE,"Saturday"
"1215",1215,1215,2022-07-16,"12:07",1752,24,5,61,29,"",40,21,0,1657,1215,FALSE,"Saturday"
"1216",1216,1216,2022-07-16,"13:07",858,7,1,17,10,"Downward into the abyss dog",15,2,2,814,1216,FALSE,"Saturday"
"1217",1217,1217,2022-07-17,"11:07",1486,20,3,34,23,"OC",19,15,0,1426,1217,TRUE,"Sunday"
"1218",1218,1218,2022-07-17,"14:07",1821,31,5,67,36,"",50,17,0,1770,1218,FALSE,"Sunday"
"1219",1219,1219,2022-07-01,"08:07",1267,6,0,82,7,"",61,21,1,1209,1219,FALSE,"Friday"
"1220",1220,1220,2022-10-09,"14:10",2055,78,7,149,85,"",70,79,0,2027,1220,FALSE,"Sunday"
"1221",1221,1221,2022-10-09,"17:10",2841,74,9,452,86,"",139,313,3,2723,1221,FALSE,"Sunday"
"1222",1222,1222,2022-10-09,"21:10",5025,169,22,305,207,"",163,142,16,4785,1222,FALSE,"Sunday"
"1223",1223,1223,2022-10-09,"23:10",5700,215,27,291,248,"And I love them all.",181,110,6,5426,1223,FALSE,"Sunday"
"1224",1224,1224,2022-10-10,"12:10",1429,10,0,48,10,"Showing up to freshman classes as a supersenior",29,18,0,1378,1224,FALSE,"Monday"
"1225",1225,1225,2022-10-10,"12:10",1289,36,0,147,38,"",147,NA,2,1221,1225,FALSE,"Monday"
"1226",1226,1226,2022-10-10,"13:10",4558,100,24,312,131,"OC",199,113,7,4340,1226,TRUE,"Monday"
"1227",1227,1227,2022-10-11,"23:10",757,11,0,91,12,"",91,NA,1,728,1227,FALSE,"Tuesday"
"1228",1228,1228,2022-10-12,"05:10",1411,5,0,92,6,"Being into the Harry Potter MBTI is redundant because it is already proof of being a slushbrain Hufflepuff
OC",50,42,1,1366,1228,TRUE,"Wednesday"
"1229",1229,1229,2022-10-13,"01:10",1975,36,5,64,46,"Life and death are a single breath.
You breathe in,
Then you breathe out.",64,NA,5,1880,1229,FALSE,"Thursday"
"1230",1230,1230,2022-10-13,"16:10",1411,17,2,80,19,"",51,29,0,1358,1230,FALSE,"Thursday"
"1231",1231,1231,2022-10-15,"14:10",3821,94,17,368,112,"",133,229,1,3630,1231,FALSE,"Saturday"
"1232",1232,1232,2022-10-20,"09:10",3238,78,9,324,91,"",172,152,4,3187,1232,FALSE,"Thursday"
"1233",1233,1233,2022-10-20,"17:10",2018,92,17,212,109,"",81,131,0,1948,1233,FALSE,"Thursday"
"1234",1234,1234,2022-10-20,"19:10",2863,65,8,259,80,"",129,127,7,2819,1234,FALSE,"Thursday"
"1235",1235,1235,2022-10-21,"16:10",1923,85,0,285,91,"",285,NA,6,1902,1235,FALSE,"Friday"
"1236",1236,1236,2022-10-21,"20:10",2566,60,14,222,74,"",69,153,0,2514,1236,FALSE,"Friday"
"1237",1237,1237,2022-10-21,"20:10",2731,82,10,350,93,"",202,148,1,2693,1237,FALSE,"Friday"
"1238",1238,1238,2022-10-21,"20:10",95313,1998,298,9804,2363,"OC",3772,6032,67,93755,1238,TRUE,"Friday"
"1239",1239,1239,2022-10-22,"11:10",2136,43,3,157,47,"OC",118,39,1,2077,1239,TRUE,"Saturday"
"1240",1240,1240,2022-10-23,"17:10",3906,147,26,521,176,"",165,350,3,3802,1240,FALSE,"Sunday"
"1241",1241,1241,2022-10-23,"17:10",3432,156,19,310,175,"",139,171,0,3381,1241,FALSE,"Sunday"
"1242",1242,1242,2022-10-24,"14:10",1880,31,4,257,36,"",103,154,1,1830,1242,FALSE,"Monday"
"1243",1243,1243,2022-10-26,"12:10",952,16,1,14,17,"The two figures in the background represent his internal demons, mocking him for his ignorance.",4,10,0,896,1243,TRUE,"Wednesday"
"1244",1244,1244,2022-10-26,"16:10",1752,43,3,347,47,"",92,255,1,1739,1244,FALSE,"Wednesday"
"1245",1245,1245,2022-10-26,"22:10",6513,198,27,492,238,"OC. I believe this quote comes from Seminar 22...",307,185,13,6333,1245,TRUE,"Wednesday"
"1246",1246,1246,2022-10-27,"13:10",4839,334,69,597,415,"",286,311,12,4704,1246,FALSE,"Thursday"
"1247",1247,1247,2022-10-27,"16:10",9424,271,46,3055,385,"Semi-Autobiographical O.C.",2042,1012,68,9424,1247,TRUE,"Thursday"
"1248",1248,1248,2022-10-28,"05:10",347,15,1,29,17,"OC",27,2,1,329,1248,TRUE,"Friday"
"1249",1249,1249,2022-10-29,"05:10",272,21,0,30,22,"Submitted by a fan",30,NA,1,248,1249,FALSE,"Saturday"
"1250",1250,1250,2022-10-30,"01:10",2000,26,3,53,29,"",25,28,0,2000,1250,FALSE,"Sunday"
"1251",1251,1251,2022-11-01,"12:11",1900,17,3,70,20,"",29,41,0,1842,1251,FALSE,"Tuesday"
"1252",1252,1252,2022-11-01,"20:11",1444,53,9,113,62,"",51,62,0,1432,1252,FALSE,"Tuesday"
"1253",1253,1253,2022-11-02,"05:11",4286,176,23,400,213,"OC",236,164,14,4286,1253,TRUE,"Wednesday"
"1254",1254,1254,2022-11-03,"05:11",1294,29,2,56,34,"Not pictured: Me complaining about automated chashiers literally everytime I go to the store
OC",41,15,3,1290,1254,TRUE,"Thursday"
"1255",1255,1255,2022-11-04,"10:11",14253,624,86,813,743,"OC",515,298,33,13176,1255,TRUE,"Friday"
"1256",1256,1256,2022-11-04,"14:11",1952,59,4,109,66,"",61,48,3,1941,1256,FALSE,"Friday"
"1257",1257,1257,2022-11-04,"18:11",2354,24,3,209,28,"",80,116,1,2301,1257,FALSE,"Friday"
"1258",1258,1258,2022-11-05,"04:11",3014,66,14,158,83,"OC",97,61,3,2963,1258,TRUE,"Saturday"
"1259",1259,1259,2022-11-05,"15:11",3329,154,23,223,178,"",102,121,1,3240,1259,FALSE,"Saturday"
"1260",1260,1260,2022-11-05,"21:11",3439,59,9,639,74,"I like that this is not even a bad playlist",123,516,6,3391,1260,FALSE,"Saturday"
"1261",1261,1261,2022-11-05,"21:11",2031,43,5,112,48,"",45,67,0,1998,1261,FALSE,"Saturday"
"1262",1262,1262,2022-11-05,"22:11",1035,21,2,41,23,"",20,21,0,1011,1262,FALSE,"Saturday"
"1263",1263,1263,2022-11-05,"22:11",574,5,1,5,6,"OC",4,1,0,563,1263,TRUE,"Saturday"
"1264",1264,1264,2022-11-06,"08:11",9001,249,33,1580,298,"O.c. submitted by one of it coolest fans.",277,1303,16,8592,1264,TRUE,"Sunday"
"1265",1265,1265,2022-11-06,"14:11",1985,31,12,99,43,"",42,56,0,1907,1265,FALSE,"Sunday"
"1266",1266,1266,2022-11-07,"04:11",7169,124,11,1169,137,"OC",97,1072,2,6947,1266,TRUE,"Monday"
"1267",1267,1267,2022-11-07,"11:11",1055,25,0,112,26,"",112,NA,1,1039,1267,FALSE,"Monday"
"1268",1268,1268,2022-11-07,"18:11",5398,167,25,133,196,"Low-hanging Fruit O.C.",39,94,4,5387,1268,TRUE,"Monday"
"1269",1269,1269,2022-11-09,"05:11",3670,46,6,1460,55,"OC",218,1242,3,3612,1269,TRUE,"Wednesday"
"1270",1270,1270,2022-11-09,"17:11",3602,83,11,816,94,"",65,751,0,3471,1270,FALSE,"Wednesday"
"1271",1271,1271,2022-11-09,"17:11",3007,78,11,165,89,"",69,96,0,2896,1271,FALSE,"Wednesday"
"1272",1272,1272,2022-11-09,"17:11",1649,23,3,75,26,"",28,47,0,1604,1272,FALSE,"Wednesday"
"1273",1273,1273,2022-11-10,"18:11",1479,35,5,149,41,"Bob Esponja a psyop to infect children with epicureanism?
It's more likely than you think.",104,45,1,1430,1273,FALSE,"Thursday"
"1274",1274,1274,2022-11-10,"19:11",1468,17,3,215,22,"Could one of y'all carry this over to our neighbors in Hell/unknowable angels Facebook?",33,182,2,1394,1274,FALSE,"Thursday"
"1275",1275,1275,2022-11-12,"18:11",1853,37,3,71,40,"",32,39,0,1772,1275,FALSE,"Saturday"
"1276",1276,1276,2022-11-14,"07:11",2449,55,9,124,66,"",63,61,2,2366,1276,FALSE,"Monday"
"1277",1277,1277,2022-11-15,"16:11",2375,72,7,60,85,"OC",26,34,6,2316,1277,TRUE,"Tuesday"
"1278",1278,1278,2022-11-16,"05:11",972,7,2,8,10,"OC",7,1,1,929,1278,TRUE,"Wednesday"
"1279",1279,1279,2022-11-16,"13:11",17234,709,185,1524,936,"Existence is weird",745,779,42,16926,1279,FALSE,"Wednesday"
"1280",1280,1280,2022-11-17,"13:11",2347,36,2,276,39,"",199,77,1,2322,1280,FALSE,"Thursday"
"1281",1281,1281,2022-11-17,"17:11",2082,60,2,121,63,"Golden past goes brrrrrr",50,71,1,2052,1281,FALSE,"Thursday"
"1282",1282,1282,2022-11-18,"23:11",1024,13,2,65,15,"",44,21,0,979,1282,FALSE,"Friday"
"1283",1283,1283,2022-11-19,"12:11",1133,37,0,102,37,"",102,NA,0,1108,1283,FALSE,"Saturday"
"1284",1284,1284,2022-11-19,"13:11",953,7,0,27,7,"",15,12,0,907,1284,FALSE,"Saturday"
"1285",1285,1285,2022-11-19,"17:11",2379,66,12,313,78,"Me trying to teach zoomers philosophy",134,179,0,2373,1285,FALSE,"Saturday"
"1286",1286,1286,2022-11-19,"21:11",1193,34,0,162,35,"",162,NA,1,1161,1286,FALSE,"Saturday"
"1287",1287,1287,2022-11-19,"22:11",728,5,0,16,5,"",11,5,0,683,1287,FALSE,"Saturday"
"1288",1288,1288,2022-11-21,"09:11",1371,49,0,149,49,"",148,NA,0,1303,1288,FALSE,"Monday"
"1289",1289,1289,2022-11-21,"22:11",2869,101,14,336,122,"OC",185,151,7,2772,1289,TRUE,"Monday"
"1290",1290,1290,2022-11-22,"11:11",719,6,0,38,6,"",38,NA,0,682,1290,FALSE,"Tuesday"
"1291",1291,1291,2022-11-22,"15:11",10130,143,39,1160,190,"OC",256,904,8,9758,1291,TRUE,"Tuesday"
"1292",1292,1292,2022-11-22,"19:11",2914,89,11,147,112,"o.c.",99,48,12,2761,1292,FALSE,"Tuesday"
"1293",1293,1293,2022-11-23,"16:11",2019,89,16,114,105,"",54,60,0,1980,1293,FALSE,"Wednesday"
"1294",1294,1294,2022-11-23,"21:11",20198,304,70,4160,464,"INTJ stare. that look of pure analyzing coupled with a slight sardonic smile that makes people uneasy",1530,2628,90,20198,1294,FALSE,"Wednesday"
"1295",1295,1295,2022-11-24,"09:11",2461,69,1,226,70,"Lots of protein today actually",142,84,0,2398,1295,FALSE,"Thursday"
"1296",1296,1296,2022-11-24,"09:11",1172,26,0,145,27,"",145,NA,1,1119,1296,FALSE,"Thursday"
"1297",1297,1297,2022-11-24,"22:11",1827,42,0,159,43,"Just bee yourself",159,NA,1,1779,1297,FALSE,"Thursday"
"1298",1298,1298,2022-11-27,"05:11",9092,261,44,768,310,"OC",521,247,5,8468,1298,TRUE,"Sunday"
"1299",1299,1299,2022-11-28,"20:11",1570,12,0,129,17,"",76,53,5,1528,1299,FALSE,"Monday"
"1300",1300,1300,2022-11-29,"04:11",1235,12,3,18,15,"OC",5,13,0,1191,1300,TRUE,"Tuesday"
"1301",1301,1301,2022-11-29,"13:11",2755,73,16,186,92,"Prayer is clown-to-clown communication",81,105,3,2726,1301,FALSE,"Tuesday"
"1302",1302,1302,2022-11-30,"15:11",8887,256,28,441,313,"O.C  from one of the Philosophical Gym Bro community.",302,139,29,8575,1302,TRUE,"Wednesday"
"1303",1303,1303,2022-12-01,"00:12",3347,124,26,350,153,"",164,186,3,3329,1303,FALSE,"Thursday"
"1304",1304,1304,2022-12-01,"05:12",1308,27,1,30,28,"OC",4,26,0,1262,1304,TRUE,"Thursday"
"1305",1305,1305,2022-12-01,"17:12",487,2,0,4,2,"https://www.youtube.com/watch?v=aFZ93aVQ6Qw
Merry December 1",NA,NA,0,444,1305,FALSE,"Thursday"
"1306",1306,1306,2022-12-03,"05:12",3312,73,21,86,96,"OC",50,36,2,3150,1306,TRUE,"Saturday"
"1307",1307,1307,2022-12-04,"09:12",2265,61,19,124,80,"",65,59,0,2243,1307,FALSE,"Sunday"
"1308",1308,1308,2022-12-04,"09:12",1224,26,6,49,32,"",24,25,0,1182,1308,FALSE,"Sunday"
"1309",1309,1309,2022-12-04,"14:12",3421,109,26,357,138,"",143,207,3,3421,1309,FALSE,"Sunday"
"1310",1310,1310,2022-12-05,"08:12",682,6,0,55,6,"But the important question is- What are the Pickles macros?",55,NA,0,620,1310,FALSE,"Monday"
"1311",1311,1311,2022-12-05,"22:12",1280,32,0,160,32,"",159,NA,0,1173,1311,FALSE,"Monday"
"1312",1312,1312,2022-12-06,"05:12",1181,17,1,18,18,"OC",5,13,0,1100,1312,TRUE,"Tuesday"
"1313",1313,1313,2022-12-06,"14:12",1130,6,2,17,8,"All numbers should be in scientific notation. No exceptions.",6,11,0,1066,1313,FALSE,"Tuesday"
"1314",1314,1314,2022-12-07,"12:12",3416,73,4,623,79,"",220,403,2,3221,1314,FALSE,"Wednesday"
"1315",1315,1315,2022-12-07,"20:12",4236,187,21,402,222,"",195,207,14,4120,1315,FALSE,"Wednesday"
