"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"218",218,218,2021-05-07,"20:05",451,15,2,19,17,"Me after finals

Also philosophy departments in general in the past 100 years",10,9,0,445,218,FALSE,"Friday"
"219",219,219,2021-05-09,"17:05",433,22,1,12,23,"",6,6,0,419,219,FALSE,"Sunday"
"220",220,220,2021-05-10,"08:05",9260,99,6,782,154,"""Oh yeah, being schizophrenic is definitely the best that you can be- super revolutionaries- and not people caught in a hellishly broken mind. ""
O.C.",702,80,49,9260,220,TRUE,"Monday"
"221",221,221,2021-05-10,"11:05",527,23,1,32,25,"",18,14,1,515,221,FALSE,"Monday"
"222",222,222,2021-05-11,"12:05",433,9,0,21,9,"",6,15,0,422,222,FALSE,"Tuesday"
"223",223,223,2021-05-11,"15:05",623,48,4,68,53,"",39,29,1,613,223,FALSE,"Tuesday"
"224",224,224,2021-05-11,"17:05",1399,51,4,39,56,"OC",8,31,1,1339,224,TRUE,"Tuesday"
"225",225,225,2021-05-12,"08:05",1120,41,4,91,54,"Y'all need to read more theory.
O.C.",40,51,9,1018,225,TRUE,"Wednesday"
"226",226,226,2021-05-13,"08:05",1371,41,7,99,49,"He's right, BTW.
O.C.",13,86,1,1358,226,TRUE,"Thursday"
"227",227,227,2021-05-13,"11:05",467,7,1,31,8,"",17,14,0,461,227,FALSE,"Thursday"
"228",228,228,2021-05-13,"23:05",191,2,0,0,2,"Some of these people 👨‍🎓👩‍🎓👨‍🏫👩‍⚖👨‍💼👩‍🍳haven't stared themselves in the mirror 👁👄👁while thinking 💬""Holy crap😱 I can't 👎prove🧐 I'm not just a brain🧠 in a jar🍸"" and it shows. 
😗💅💅",NA,NA,0,174,228,FALSE,"Thursday"
"229",229,229,2021-05-14,"17:05",485,18,3,8,21,"OC",5,3,0,456,229,TRUE,"Friday"
"230",230,230,2021-05-15,"01:05",652,22,5,78,30,"",48,28,3,645,230,FALSE,"Saturday"
"231",231,231,2021-05-15,"09:05",2254,155,20,340,197,"Thanks Lobster Jung. 
O.C.",309,31,22,2234,231,TRUE,"Saturday"
"232",232,232,2021-05-16,"01:05",458,30,3,10,33,"",6,4,0,454,232,FALSE,"Sunday"
"233",233,233,2021-05-18,"02:05",276,5,0,10,5,"",3,7,0,263,233,FALSE,"Tuesday"
"234",234,234,2021-05-18,"20:05",620,40,3,58,43,"",32,26,0,603,234,FALSE,"Tuesday"
"235",235,235,2021-05-19,"20:05",271,16,1,21,18,"",14,7,1,257,235,FALSE,"Wednesday"
"236",236,236,2021-05-20,"10:05",576,28,2,30,30,"",20,10,0,563,236,FALSE,"Thursday"
"237",237,237,2021-05-20,"10:05",419,12,3,33,15,"",16,17,0,414,237,FALSE,"Thursday"
"238",238,238,2021-05-20,"16:05",613,26,4,34,30,"",14,20,0,605,238,FALSE,"Thursday"
"239",239,239,2021-05-20,"17:05",598,17,5,34,24,"Ethics according to Gymmin.",28,6,2,589,239,FALSE,"Thursday"
"240",240,240,2021-05-21,"09:05",507,13,1,59,17,"",41,18,3,490,240,FALSE,"Friday"
"241",241,241,2021-05-23,"00:05",430,25,0,20,25,"",12,6,0,411,241,FALSE,"Sunday"
"242",242,242,2021-05-23,"00:05",689,65,4,23,70,"OC",19,4,1,651,242,TRUE,"Sunday"
"243",243,243,2021-05-23,"16:05",518,22,5,10,28,"",8,2,1,500,243,FALSE,"Sunday"
"244",244,244,2021-05-24,"00:05",231,9,0,9,9,"",6,3,0,216,244,FALSE,"Monday"
"245",245,245,2021-05-24,"12:05",469,24,2,12,26,"",7,5,0,464,245,FALSE,"Monday"
"246",246,246,2021-05-24,"15:05",483,22,0,6,22,"The person sleeping in the bottom right corner is also a philosophical gym bro.",1,5,0,474,246,FALSE,"Monday"
"247",247,247,2021-05-25,"09:05",525,17,3,20,20,"",13,7,0,517,247,FALSE,"Tuesday"
"248",248,248,2021-05-25,"13:05",929,42,9,27,52,"IMO he was probably just about to pass out from doing a heavy set of deadlifts or something.
OC",20,7,1,914,248,TRUE,"Tuesday"
"249",249,249,2021-05-25,"16:05",800,69,6,84,79,"",75,9,4,788,249,FALSE,"Tuesday"
"250",250,250,2021-05-26,"10:05",749,37,2,56,42,"",46,10,3,744,250,FALSE,"Wednesday"
"251",251,251,2021-05-26,"19:05",419,29,1,14,30,"",9,5,0,417,251,FALSE,"Wednesday"
"252",252,252,2021-05-26,"23:05",409,9,1,29,11,"John Cena is an utter coward.
God bless Taiwan.",23,NA,1,407,252,FALSE,"Wednesday"
"253",253,253,2021-05-27,"01:05",324,3,0,19,3,"",14,5,0,313,253,FALSE,"Thursday"
"254",254,254,2021-05-27,"17:05",753,22,4,5,26,"Some low effort OC.",1,4,0,713,254,TRUE,"Thursday"
"255",255,255,2021-05-28,"10:05",309,17,2,12,19,"",6,6,0,288,255,FALSE,"Friday"
"256",256,256,2021-05-28,"17:05",397,26,3,16,29,"",7,9,0,380,256,FALSE,"Friday"
"257",257,257,2021-05-30,"23:05",338,15,2,37,17,"",30,7,0,320,257,FALSE,"Sunday"
"258",258,258,2021-05-31,"18:05",315,8,0,11,8,"",10,1,0,295,258,FALSE,"Monday"
"259",259,259,2021-06-01,"10:06",652,10,1,34,11,"""So no hard feelings about that whole Holocaust thing, right?"" -- Heidegger to Arendt, probably",8,26,0,623,259,TRUE,"Tuesday"
"260",260,260,2021-06-02,"22:06",664,26,2,43,31,"",32,11,3,647,260,FALSE,"Wednesday"
"261",261,261,2021-06-03,"20:06",347,5,0,6,5,"",3,3,0,335,261,FALSE,"Thursday"
"262",262,262,2021-06-04,"13:06",485,11,1,17,12,"",12,5,0,464,262,FALSE,"Friday"
"263",263,263,2021-06-06,"17:06",576,27,1,9,28,"Blatantly stolen",2,7,0,555,263,FALSE,"Sunday"
"264",264,264,2021-06-06,"20:06",385,19,1,6,20,"",5,1,0,367,264,FALSE,"Sunday"
"265",265,265,2021-06-07,"07:06",317,10,1,16,11,"",12,4,0,300,265,FALSE,"Monday"
"266",266,266,2021-06-07,"19:06",406,13,3,10,16,"",3,4,0,400,266,FALSE,"Monday"
"267",267,267,2021-06-08,"07:06",510,25,2,18,27,"",13,5,0,498,267,FALSE,"Tuesday"
"268",268,268,2021-06-08,"12:06",689,21,3,34,26,"",24,10,2,669,268,FALSE,"Tuesday"
"269",269,269,2021-06-08,"13:06",473,21,1,15,23,"",11,4,1,449,269,FALSE,"Tuesday"
"270",270,270,2021-06-08,"21:06",806,28,3,49,36,"Pepes on 4chan be achieving moksha over here",36,13,5,788,270,FALSE,"Tuesday"
"271",271,271,2021-06-08,"21:06",510,24,2,20,26,"",14,6,0,488,271,FALSE,"Tuesday"
"272",272,272,2021-06-09,"12:06",5733,171,39,248,216,"",195,53,6,5733,272,FALSE,"Wednesday"
"273",273,273,2021-06-10,"23:06",674,37,4,25,41,"",21,4,0,653,273,FALSE,"Thursday"
"274",274,274,2021-06-11,"23:06",552,42,1,44,43,"",35,9,0,525,274,FALSE,"Friday"
"275",275,275,2021-06-12,"11:06",7009,97,30,296,127,"low effort oc",55,240,0,7009,275,TRUE,"Saturday"
"276",276,276,2021-06-13,"09:06",639,22,2,30,24,"",24,6,0,592,276,FALSE,"Sunday"
"277",277,277,2021-06-13,"19:06",615,12,2,78,14,"So uh... Basically the unabomber got everything he wanted. IDK how to feel about it.",35,43,0,568,277,FALSE,"Sunday"
"278",278,278,2021-06-13,"22:06",476,12,0,12,12,"",7,5,0,451,278,FALSE,"Sunday"
"279",279,279,2021-06-14,"11:06",1544,61,9,92,86,"OC. Some of the admins may be replaying Mass Effect.",82,10,16,1442,279,TRUE,"Monday"
"280",280,280,2021-06-15,"08:06",458,5,0,3,5,"Gymmin just read ""Civilization and it's Discontents"" after reading a book by a certain famous mathematician to compare and contrast. Next up is Discipline and Punishment by Foucault.
O.C.",2,1,0,433,280,TRUE,"Tuesday"
"281",281,281,2021-06-15,"14:06",678,17,1,29,23,"If you haven't bought yourself a rotisserie chicken from Walmart and eaten the whole thing in one sitting can you really consider yourself a man?",29,NA,5,645,281,FALSE,"Tuesday"
"282",282,282,2021-06-15,"17:06",456,21,2,34,23,"",29,5,0,426,282,FALSE,"Tuesday"
"283",283,283,2021-06-16,"19:06",746,25,1,29,26,"Me refusing to believe the liberal media's ""object permanence"" narrative like a chad",22,7,0,713,283,FALSE,"Wednesday"
"284",284,284,2021-06-17,"11:06",10389,317,43,607,391,"OC. Don't believe their lies",474,133,31,9844,284,TRUE,"Thursday"
"285",285,285,2021-06-17,"21:06",355,9,0,5,9,"",2,3,0,329,285,FALSE,"Thursday"
"286",286,286,2021-06-19,"11:06",7475,231,28,448,265,"O.C.",345,103,6,7171,286,TRUE,"Saturday"
"287",287,287,2021-06-19,"18:06",589,10,2,23,12,"",21,2,0,556,287,FALSE,"Saturday"
"288",288,288,2021-06-19,"19:06",696,42,1,17,45,"",13,4,2,646,288,FALSE,"Saturday"
"289",289,289,2021-06-19,"20:06",763,22,2,39,28,"",34,5,4,720,289,FALSE,"Saturday"
"290",290,290,2021-06-21,"09:06",4096,230,29,139,268,"Misrepresenting your opponents argument like",99,40,9,4032,290,FALSE,"Monday"
"291",291,291,2021-06-21,"19:06",567,11,0,23,11,"",12,11,0,542,291,FALSE,"Monday"
"292",292,292,2021-06-22,"10:06",586,15,2,17,17,"",11,6,0,564,292,FALSE,"Tuesday"
"293",293,293,2021-06-22,"10:06",532,50,6,13,57,"O.C. just a gym bro meme today",13,NA,1,495,293,TRUE,"Tuesday"
"294",294,294,2021-06-22,"21:06",538,16,0,22,16,"",21,1,0,515,294,FALSE,"Tuesday"
"295",295,295,2021-06-23,"11:06",418,8,0,47,8,"Preach!
O.C. Don't sue me Kanye",6,41,0,397,295,TRUE,"Wednesday"
"296",296,296,2021-06-24,"07:06",1017,49,9,65,60,"",55,10,2,1010,296,FALSE,"Thursday"
"297",297,297,2021-06-24,"11:06",32584,2117,219,1407,2372,"OC",1119,288,36,32065,297,TRUE,"Thursday"
"298",298,298,2021-06-24,"12:06",480,17,0,24,17,"",16,8,0,455,298,FALSE,"Thursday"
"299",299,299,2021-06-25,"07:06",462,7,1,8,8,"",4,4,0,440,299,FALSE,"Friday"
"300",300,300,2021-06-26,"12:06",1421,54,6,34,65,"",28,6,5,1378,300,FALSE,"Saturday"
"301",301,301,2021-06-26,"13:06",624,21,2,14,23,"",8,6,0,604,301,FALSE,"Saturday"
"302",302,302,2021-06-27,"19:06",662,18,4,32,25,"",23,9,3,662,302,FALSE,"Sunday"
"303",303,303,2021-06-28,"07:06",794,31,4,77,35,"",49,28,0,783,303,FALSE,"Monday"
"304",304,304,2021-06-28,"07:06",854,33,1,43,38,"",38,5,4,832,304,FALSE,"Monday"
"305",305,305,2021-06-28,"08:06",325,5,0,14,5,"",14,NA,0,317,305,FALSE,"Monday"
"306",306,306,2021-06-28,"09:06",452,11,0,12,11,"",9,3,0,443,306,FALSE,"Monday"
"307",307,307,2021-06-29,"22:06",758,48,3,11,51,"",9,2,0,740,307,FALSE,"Tuesday"
"308",308,308,2021-04-13,"08:04",39,58,7,2,67,"",NA,2,2,38,308,FALSE,"Tuesday"
"309",309,309,2021-04-01,"08:04",44,27,3,1,30,"Not OC",NA,1,0,44,309,TRUE,"Thursday"
"310",310,310,2021-04-01,"11:04",22,8,2,1,10,"",NA,1,0,22,310,FALSE,"Thursday"
"311",311,311,2021-04-01,"11:04",45,19,4,0,23,"variation on an older oc",NA,NA,0,39,311,TRUE,"Thursday"
"312",312,312,2021-04-01,"16:04",23,6,0,1,7,"",NA,1,1,23,312,FALSE,"Thursday"
"313",313,313,2021-04-02,"15:04",74,55,13,0,72,"Metaphysics is basically the carbohydrates of philosophy tbh - Freudmin",NA,NA,4,70,313,FALSE,"Friday"
"314",314,314,2021-04-03,"08:04",25,24,0,2,24,"",2,NA,0,25,314,FALSE,"Saturday"
"315",315,315,2021-04-03,"09:04",26,44,3,0,48,"",NA,NA,1,26,315,FALSE,"Saturday"
"316",316,316,2021-04-03,"22:04",25,11,0,0,11,"",NA,NA,0,25,316,FALSE,"Saturday"
"317",317,317,2021-04-04,"13:04",33,17,4,0,21,"Arthur Camus.",NA,NA,0,31,317,FALSE,"Sunday"
"318",318,318,2021-04-04,"19:04",26,24,1,0,25,"Happy Easter!",NA,NA,0,26,318,FALSE,"Sunday"
"319",319,319,2021-04-05,"20:04",25,12,0,0,13,"bord",NA,NA,1,25,319,FALSE,"Monday"
"320",320,320,2021-04-06,"07:04",26,19,0,0,22,"",NA,NA,3,26,320,FALSE,"Tuesday"
"321",321,321,2021-04-06,"09:04",301,8,0,29,12,"",29,NA,4,288,321,FALSE,"Tuesday"
"322",322,322,2021-04-07,"09:04",27,8,1,0,9,"",NA,NA,0,27,322,FALSE,"Wednesday"
"323",323,323,2021-04-07,"14:04",120,58,14,7,79,"The Chad 'just living my life"" / the virgin ""Unexamined life not worth living."" (O.C)",5,2,7,117,323,TRUE,"Wednesday"
"324",324,324,2021-04-08,"09:04",28,6,0,0,6,"",NA,NA,0,28,324,FALSE,"Thursday"
"325",325,325,2021-04-08,"09:04",29,12,2,1,14,"",NA,1,0,29,325,FALSE,"Thursday"
"326",326,326,2021-04-08,"10:04",70,31,13,2,52,"Dramatization of actual events which happened to Freudmin the other day.",NA,2,8,66,326,FALSE,"Thursday"
"327",327,327,2021-04-08,"17:04",31,11,2,0,13,"",NA,NA,0,31,327,FALSE,"Thursday"
"328",328,328,2021-04-10,"16:04",31,25,2,2,27,"",1,1,0,31,328,FALSE,"Saturday"
"329",329,329,2021-04-10,"19:04",32,18,1,0,19,"",NA,NA,0,31,329,FALSE,"Saturday"
"330",330,330,2021-04-11,"11:04",33,18,6,0,28,"Finally, an explanation of Hegel",NA,NA,4,33,330,FALSE,"Sunday"
"331",331,331,2021-04-11,"11:04",34,21,5,1,27,"",1,NA,1,34,331,FALSE,"Sunday"
"332",332,332,2021-04-11,"18:04",36,18,1,0,21,"",NA,NA,2,35,332,FALSE,"Sunday"
"333",333,333,2021-04-12,"08:04",37,11,1,0,12,"",NA,NA,0,36,333,FALSE,"Monday"
"334",334,334,2021-04-12,"09:04",36,19,4,1,23,"",1,NA,0,35,334,FALSE,"Monday"
"335",335,335,2021-04-12,"17:04",37,34,4,0,38,"",NA,NA,0,35,335,FALSE,"Monday"
"336",336,336,2021-04-12,"19:04",37,18,3,1,21,"",NA,1,0,36,336,FALSE,"Monday"
"337",337,337,2021-04-01,"00:04",21,5,0,0,5,"The tinfoil hat is the only thing that keeps the attachments away",NA,NA,0,21,337,FALSE,"Thursday"
"338",338,338,2021-07-22,"18:07",1166,44,4,88,55,"Low effort O.C.",77,11,7,1136,338,TRUE,"Thursday"
"339",339,339,2021-07-23,"12:07",665,17,1,28,23,"",27,1,5,639,339,FALSE,"Friday"
"340",340,340,2021-07-23,"16:07",757,19,1,19,20,"",15,4,0,730,340,FALSE,"Friday"
"341",341,341,2021-07-26,"05:07",517,20,1,14,21,"",13,1,0,493,341,FALSE,"Monday"
"342",342,342,2021-07-26,"23:07",3501,157,20,83,178,"Depressing low effort O.C.",56,27,1,3289,342,TRUE,"Monday"
"343",343,343,2021-07-27,"08:07",4179,85,7,177,94,"",105,72,2,3996,343,FALSE,"Tuesday"
"344",344,344,2021-07-27,"12:07",1693,25,4,34,31,"Can't even make it one sentence into Kant without getting distracted",24,10,2,1591,344,FALSE,"Tuesday"
"345",345,345,2021-07-27,"17:07",3987,211,9,205,229,"A gift/personal attack from the esteemed Michael.",152,53,9,3795,345,FALSE,"Tuesday"
"346",346,346,2021-07-27,"22:07",597,21,0,25,21,"",18,7,0,567,346,FALSE,"Tuesday"
"347",347,347,2021-07-29,"11:07",337,7,0,1,7,"OC Just listened to a performance of Oedipus at Colonus. Sophocles really be like:",1,NA,0,323,347,TRUE,"Thursday"
"348",348,348,2021-07-29,"15:07",903,30,2,99,33,"",76,23,1,879,348,FALSE,"Thursday"
"349",349,349,2021-07-30,"07:07",348,6,0,9,6,"",6,3,0,334,349,FALSE,"Friday"
"350",350,350,2021-07-30,"11:07",597,19,1,13,22,"Pro-tip, don't psychoanalyze your families dreams, and if you do don't tell them. 
O.C.",10,3,2,575,350,TRUE,"Friday"
"351",351,351,2021-07-30,"12:07",444,9,0,13,9,"",6,7,0,424,351,FALSE,"Friday"
"352",352,352,2021-08-01,"10:08",492,13,1,6,14,"Lots of Text O.C.",2,4,0,473,352,TRUE,"Sunday"
"353",353,353,2021-08-01,"23:08",630,18,2,15,20,"(Stolen Content) is... Is Chrischan a world historical individual?",8,7,0,596,353,FALSE,"Sunday"
"354",354,354,2021-08-02,"20:08",857,75,2,54,78,"",43,11,1,819,354,FALSE,"Monday"
"355",355,355,2021-08-02,"23:08",1032,66,8,69,75,"",52,17,1,1010,355,FALSE,"Monday"
"356",356,356,2021-08-03,"16:08",481,18,1,4,19,"The REAL dilemma of this situation. 
O.C.",2,2,0,463,356,TRUE,"Tuesday"
"357",357,357,2021-08-03,"23:08",419,10,0,33,10,"",19,14,0,400,357,FALSE,"Tuesday"
"358",358,358,2021-08-04,"01:08",261,2,0,14,3,"Disco Elysium is so gud. Do skip the pretentious tl;dr under the post tho.",14,NA,1,245,358,FALSE,"Wednesday"
"359",359,359,2021-08-04,"05:08",487,11,0,36,12,"",31,5,1,483,359,FALSE,"Wednesday"
"360",360,360,2021-08-05,"09:08",461,3,1,12,4,"",10,2,0,443,360,FALSE,"Thursday"
"361",361,361,2021-08-05,"09:08",1780,38,4,75,43,"OC. can a logician tell me if this meme is even good idek",56,19,1,1686,361,TRUE,"Thursday"
"362",362,362,2021-08-05,"16:08",470,9,0,4,9,"Source: Kant and Freud on Morality, by Béatrice Longuenesse",NA,4,0,454,362,FALSE,"Thursday"
"363",363,363,2021-08-06,"11:08",363,6,0,2,6,"I have finally found it. The two genders",1,1,0,336,363,FALSE,"Friday"
"364",364,364,2021-08-07,"12:08",535,9,2,11,11,"O.C. 
A brief Foray into politics - a topic which we do not hope to return to.",5,6,0,511,364,TRUE,"Saturday"
"365",365,365,2021-08-08,"16:08",647,28,4,25,32,"",20,5,0,631,365,FALSE,"Sunday"
"366",366,366,2021-08-08,"19:08",779,34,4,46,38,"",36,10,0,751,366,FALSE,"Sunday"
"367",367,367,2021-08-09,"10:08",3849,54,4,82,59,"O.C.",58,24,1,3849,367,TRUE,"Monday"
"368",368,368,2021-08-09,"20:08",316,9,1,3,10,"",2,1,0,302,368,FALSE,"Monday"
"369",369,369,2021-08-10,"13:08",1229,20,3,28,26,"Ya boi still on his Lacan Grind.
O.c, obviously",18,10,3,1164,369,TRUE,"Tuesday"
"370",370,370,2021-08-10,"22:08",373,14,0,20,14,"",8,12,0,361,370,FALSE,"Tuesday"
"371",371,371,2021-08-11,"08:08",947,55,1,52,59,"Autobiographical O.C.
Gymmin also got into Gandhi.",42,10,3,923,371,TRUE,"Wednesday"
"372",372,372,2021-08-11,"14:08",823,35,4,28,40,"",25,3,1,809,372,FALSE,"Wednesday"
"373",373,373,2021-08-11,"21:08",322,13,0,10,13,"",9,1,0,302,373,FALSE,"Wednesday"
"374",374,374,2021-08-12,"10:08",1837,47,4,73,53,"A general introduction to psychoanalysis O.C.",60,13,2,1823,374,TRUE,"Thursday"
"375",375,375,2021-08-12,"14:08",1317,92,14,212,110,"",154,58,4,1267,375,FALSE,"Thursday"
"376",376,376,2021-08-12,"17:08",961,30,6,74,37,"",52,22,1,936,376,FALSE,"Thursday"
"377",377,377,2021-08-13,"09:08",808,35,0,70,37,"",63,7,2,797,377,FALSE,"Friday"
"378",378,378,2021-08-13,"15:08",2455,70,6,64,78,"More Autobiographical O.C.",47,17,2,2369,378,TRUE,"Friday"
"379",379,379,2021-08-14,"12:08",331,13,1,20,14,"",17,3,0,312,379,FALSE,"Saturday"
"380",380,380,2021-08-14,"13:08",1235,128,13,62,147,"Fan Submission.",37,25,6,1173,380,FALSE,"Saturday"
"381",381,381,2021-08-14,"16:08",756,33,4,7,37,"THEY NEEDED TO KNOW.",4,3,0,738,381,FALSE,"Saturday"
"382",382,382,2021-08-14,"23:08",372,8,0,13,8,"",13,NA,0,362,382,FALSE,"Saturday"
"383",383,383,2021-08-15,"09:08",334,11,0,5,11,"Not OC",NA,5,0,310,383,TRUE,"Sunday"
"384",384,384,2021-08-15,"21:08",300,9,1,2,10,">tfw no honor",NA,2,0,279,384,FALSE,"Sunday"
"385",385,385,2021-08-16,"09:08",603,17,0,22,17,"",20,2,0,584,385,FALSE,"Monday"
"386",386,386,2021-08-17,"12:08",515,9,0,7,9,"Profoundly Based",7,NA,0,495,386,FALSE,"Tuesday"
"387",387,387,2021-08-17,"19:08",433,9,0,26,9,"",17,9,0,412,387,FALSE,"Tuesday"
"388",388,388,2021-08-18,"11:08",344,5,1,7,6,"",3,4,0,326,388,FALSE,"Wednesday"
"389",389,389,2021-08-18,"23:08",428,13,2,16,18,"",14,2,3,411,389,FALSE,"Wednesday"
"390",390,390,2021-08-19,"02:08",481,20,0,55,21,"",38,17,1,440,390,FALSE,"Thursday"
"391",391,391,2021-08-20,"23:08",1339,81,10,129,96,"",110,19,5,1282,391,FALSE,"Friday"
"392",392,392,2021-08-21,"23:08",1204,97,10,68,107,"",46,22,0,1147,392,FALSE,"Saturday"
"393",393,393,2021-08-22,"01:08",787,33,1,48,36,"",36,12,2,753,393,FALSE,"Sunday"
"394",394,394,2021-08-22,"18:08",326,2,0,5,2,"",3,2,0,306,394,FALSE,"Sunday"
"395",395,395,2021-08-23,"14:08",559,10,1,18,11,"",14,4,0,533,395,FALSE,"Monday"
"396",396,396,2021-08-24,"21:08",983,40,5,77,47,"",63,14,2,940,396,FALSE,"Tuesday"
"397",397,397,2021-08-25,"07:08",705,21,1,37,22,"",25,12,0,667,397,FALSE,"Wednesday"
"398",398,398,2021-08-25,"20:08",923,64,12,45,76,"",34,11,0,898,398,FALSE,"Wednesday"
"399",399,399,2021-08-26,"22:08",785,17,2,20,21,"",17,3,2,731,399,FALSE,"Thursday"
"400",400,400,2021-08-27,"14:08",1710,78,11,88,96,"",72,15,7,1646,400,FALSE,"Friday"
"401",401,401,2021-08-28,"11:08",1809,58,8,103,77,"OC depiction of the near future for Freudmin",93,10,11,1691,401,TRUE,"Saturday"
"402",402,402,2021-08-28,"21:08",409,7,1,8,8,"",2,5,0,389,402,FALSE,"Saturday"
"403",403,403,2021-08-30,"07:08",605,19,3,20,22,"""Mother! The edible phalluses demand moisture.""",14,6,0,579,403,FALSE,"Monday"
"404",404,404,2021-08-30,"20:08",1114,28,4,30,33,"I'm looking at you Camus. (And others)
O.C.",26,4,1,1071,404,TRUE,"Monday"
"405",405,405,2021-08-31,"10:08",865,43,5,45,48,"",32,13,0,843,405,FALSE,"Tuesday"
"406",406,406,2021-08-31,"11:08",825,25,4,26,29,"",19,7,0,794,406,FALSE,"Tuesday"
"407",407,407,2021-09-01,"13:09",379,29,3,5,32,"A quick and lazy OC",5,NA,0,356,407,TRUE,"Wednesday"
"408",408,408,2021-09-01,"14:09",382,1,0,5,1,"",2,3,0,363,408,FALSE,"Wednesday"
"409",409,409,2021-09-01,"16:09",714,36,5,23,41,"",16,7,0,681,409,FALSE,"Wednesday"
"410",410,410,2021-09-02,"11:09",725,7,0,31,8,"Historymin just finished Anna Karenina. Good stuff. 
OC",9,22,1,689,410,TRUE,"Thursday"
"411",411,411,2021-09-02,"16:09",586,20,2,9,22,"Alternatively this is an example of the Lacanian passion of ignorance, of *shniiffffffff* the will not-to-know and so on",8,1,0,567,411,FALSE,"Thursday"
"412",412,412,2021-09-02,"18:09",413,15,1,24,17,"",20,4,1,400,412,FALSE,"Thursday"
"413",413,413,2021-09-03,"09:09",969,54,7,19,70,"We on our passion of ignorance bullshit",17,2,9,959,413,FALSE,"Friday"
"414",414,414,2021-09-03,"19:09",551,17,0,12,17,"",10,2,0,533,414,FALSE,"Friday"
"415",415,415,2021-09-03,"19:09",1043,89,15,53,109,"",42,11,5,1018,415,FALSE,"Friday"
"416",416,416,2021-09-03,"19:09",711,48,11,30,59,"",19,11,0,660,416,FALSE,"Friday"
"417",417,417,2021-09-04,"13:09",1136,26,2,55,28,"",24,31,0,1096,417,FALSE,"Saturday"
"418",418,418,2021-09-04,"17:09",1112,48,9,64,59,"Existentialists are manlets confirmed",58,6,2,1078,418,FALSE,"Saturday"
"419",419,419,2021-09-04,"17:09",1005,63,9,91,74,"just @ us next time bro",91,NA,2,955,419,FALSE,"Saturday"
"420",420,420,2021-09-05,"08:09",964,50,5,65,57,"",50,15,2,923,420,FALSE,"Sunday"
"421",421,421,2021-09-05,"18:09",589,20,0,76,21,"",75,NA,1,565,421,FALSE,"Sunday"
"422",422,422,2021-09-07,"01:09",2575,75,14,140,93,"Late night OC",128,12,4,2441,422,TRUE,"Tuesday"
"423",423,423,2021-09-07,"19:09",268,9,0,8,9,"",7,1,0,245,423,FALSE,"Tuesday"
"424",424,424,2021-09-08,"06:09",477,20,0,20,21,"Freudmin may have the coof. It was an honor serving with you gentlemen.",20,NA,1,453,424,FALSE,"Wednesday"
"425",425,425,2021-09-10,"15:09",919,42,5,27,47,"",15,12,0,887,425,FALSE,"Friday"
"426",426,426,2021-09-11,"01:09",624,18,0,10,18,"Found in the wild",4,6,0,608,426,FALSE,"Saturday"
"427",427,427,2021-09-12,"11:09",491,14,1,18,16,"OC
I have no idea what this means. It just came to me and I laughed.",13,5,1,466,427,TRUE,"Sunday"
"428",428,428,2021-09-13,"06:09",920,20,4,48,26,"",45,3,2,895,428,FALSE,"Monday"
"429",429,429,2021-09-14,"10:09",984,97,10,56,108,"",33,23,1,958,429,FALSE,"Tuesday"
"430",430,430,2021-09-14,"23:09",1136,75,7,82,86,"",63,19,4,1124,430,FALSE,"Tuesday"
"431",431,431,2021-09-15,"18:09",504,22,6,34,28,"",24,10,0,484,431,FALSE,"Wednesday"
"432",432,432,2021-09-15,"23:09",678,43,3,23,46,"When the obnoxious kid from your metaphysics class last year who thinks he's fucking Socrates is in your ethics class this semester",16,7,0,657,432,TRUE,"Wednesday"
"433",433,433,2021-09-17,"06:09",604,19,3,11,22,"",7,4,0,597,433,FALSE,"Friday"
"434",434,434,2021-09-17,"08:09",838,27,1,28,29,"",18,10,1,814,434,FALSE,"Friday"
"435",435,435,2021-09-17,"09:09",787,20,0,32,22,"",14,18,2,767,435,FALSE,"Friday"
"436",436,436,2021-09-17,"12:09",932,32,1,49,35,"",41,8,2,929,436,FALSE,"Friday"
"437",437,437,2021-09-18,"15:09",1384,65,4,240,70,"",150,90,1,1351,437,FALSE,"Saturday"
"438",438,438,2021-09-18,"17:09",1008,44,0,65,45,"Lift big brain books",51,14,1,958,438,FALSE,"Saturday"
"439",439,439,2021-09-20,"09:09",500,10,1,9,11,"",5,4,0,483,439,FALSE,"Monday"
"440",440,440,2021-09-20,"10:09",625,31,0,31,31,"",26,5,0,611,440,FALSE,"Monday"
"441",441,441,2021-09-20,"19:09",1130,44,6,36,51,"Stolen",28,8,1,1124,441,FALSE,"Monday"
"442",442,442,2021-09-21,"12:09",1169,40,2,111,43,"",88,23,1,1145,442,FALSE,"Tuesday"
"443",443,443,2021-09-21,"13:09",622,31,3,30,34,"",21,9,0,605,443,FALSE,"Tuesday"
"444",444,444,2021-09-21,"21:09",458,13,0,4,13,"",4,NA,0,446,444,FALSE,"Tuesday"
"445",445,445,2021-09-21,"22:09",1323,99,8,149,109,"",130,19,2,1295,445,FALSE,"Tuesday"
"446",446,446,2021-09-22,"00:09",480,9,2,20,11,"Who else rereading Foundation before the show comes out?",8,12,0,464,446,FALSE,"Wednesday"
"447",447,447,2021-09-22,"07:09",1252,76,8,69,84,"Yes and",52,17,0,1223,447,FALSE,"Wednesday"
